order_id,delivery_date,load_weight,distance_km,estimated_time_hours,actual_time_hours,region,weather_condition,delivery_status,carrier
ORD9369,2023-09-26,466.91,270.9,39.0,44.3,Central,Sunny,Cancelled,Carrier_35
ORD1170,2023-12-05,430.46,41.7,16.6,54.3,West,Rainy,Delivered,Carrier_37
ORD2891,2023-07-18,158.03,,38.6,19.3,East,Snowy,Delayed,Carrier_11
ORD5291,2023-07-19,,129.1,39.6,6.1,West,Rainy,Delivered,Carrier_41
ORD2656,2023-04-05,,189.2,15.9,21.2,South,Rainy,Cancelled,Carrier_18
ORD2023,2023-02-03,470.87,373.0,26.6,,South,Snowy,Cancelled,Carrier_5
ORD1266,2023-01-25,182.54,339.0,2.9,24.8,North,Sunny,Delayed,Carrier_45
ORD3957,2023-08-12,,425.3,36.9,12.7,West,Rainy,Delayed,Carrier_15
ORD3154,2023-10-28,,143.1,38.7,37.2,South,Sunny,Delayed,Carrier_18
ORD1122,2023-06-20,293.74,307.5,36.7,,North,Rainy,Delivered,Carrier_33
ORD4264,2023-04-27,752.57,290.3,31.1,18.6,West,Sunny,Cancelled,Carrier_11
ORD5808,2023-06-08,517.36,274.8,11.4,34.6,North,Rainy,Delivered,Carrier_5
ORD8197,2023-05-17,187.08,60.3,25.1,25.3,East,Snowy,Cancelled,Carrier_43
ORD7296,2023-10-29,514.14,171.9,45.2,15.4,North,Rainy,Delayed,Carrier_6
ORD8728,2023-01-17,979.01,133.5,9.6,22.5,North,,Cancelled,Carrier_33
ORD2331,2023-05-17,389.5,440.9,24.4,21.0,West,Rainy,Delayed,Carrier_31
ORD2091,2023-03-28,725.49,15.1,44.3,8.7,Central,,Delivered,Carrier_19
ORD8638,2023-03-06,477.86,82.1,3.3,12.7,West,Snowy,Cancelled,Carrier_5
ORD2166,2023-11-18,820.53,495.1,34.7,8.9,North,Rainy,Delivered,Carrier_35
ORD4970,2023-06-19,715.27,349.7,19.9,42.5,East,Snowy,Cancelled,Carrier_7
ORD2508,2023-01-10,422.65,126.3,35.9,22.1,East,Rainy,Cancelled,Carrier_3
ORD6977,2023-10-23,400.27,392.6,36.0,12.6,West,Sunny,Delivered,Carrier_33
ORD3102,2023-10-10,768.8,219.5,32.5,19.3,West,,Delivered,Carrier_41
ORD4724,2023-06-04,961.49,209.5,47.6,14.2,North,Rainy,Cancelled,Carrier_47
ORD6950,2023-03-26,701.86,393.9,17.7,12.0,North,Sunny,Cancelled,Carrier_32
ORD1192,2023-11-16,387.25,312.1,39.6,50.8,Central,Sunny,Delayed,Carrier_34
ORD5127,2023-03-26,,134.3,47.6,7.9,West,,Delivered,Carrier_23
ORD5139,2023-09-26,513.71,135.8,24.9,29.8,Central,Rainy,Cancelled,Carrier_14
ORD3961,2023-12-09,401.77,58.9,6.0,43.0,North,,Cancelled,Carrier_27
ORD7752,2023-04-11,312.93,410.9,25.4,54.9,Central,Snowy,Cancelled,Carrier_17
ORD9507,2023-09-17,296.68,61.4,24.6,6.8,North,Snowy,Delivered,Carrier_20
ORD9126,2023-11-18,357.0,204.4,8.2,3.8,West,Rainy,Delivered,Carrier_34
ORD1988,2023-01-08,,,5.0,18.3,East,,Delivered,Carrier_13
ORD4448,2023-05-09,134.61,126.0,12.3,54.2,West,Sunny,Delayed,Carrier_2
ORD1108,2023-10-06,880.78,,12.3,37.3,North,Rainy,Delivered,Carrier_45
ORD8910,2023-05-18,765.15,159.4,32.3,36.7,West,Sunny,Delivered,Carrier_43
ORD2780,2023-05-11,,331.6,47.8,38.2,East,Sunny,Cancelled,Carrier_24
ORD1899,2023-03-03,288.21,361.8,38.8,56.5,East,Snowy,Delayed,Carrier_20
ORD1362,2023-04-29,402.41,149.3,16.3,9.0,East,Sunny,Cancelled,Carrier_18
ORD9438,2023-01-14,244.46,140.1,25.0,59.9,Central,Snowy,Delivered,Carrier_11
ORD2931,2023-06-03,832.78,387.4,19.8,4.9,West,Sunny,Cancelled,Carrier_2
ORD1685,2023-07-28,142.33,389.4,19.8,25.3,South,Rainy,Delayed,Carrier_11
ORD8215,2023-02-17,,498.9,34.7,22.8,South,,Cancelled,Carrier_28
ORD6216,2023-03-08,945.18,31.8,24.5,13.5,North,Sunny,Cancelled,Carrier_26
ORD4276,2023-07-22,378.78,472.1,39.8,11.4,North,Sunny,Cancelled,Carrier_11
ORD6494,2023-08-21,,478.7,14.4,33.2,Central,Rainy,Cancelled,Carrier_38
ORD9782,2023-02-01,249.13,209.6,26.9,5.3,North,Sunny,Cancelled,Carrier_49
ORD6143,2023-06-14,972.43,339.6,27.6,10.1,North,Sunny,Delayed,Carrier_49
ORD4661,2023-01-15,844.71,95.1,42.5,38.4,South,Snowy,Delayed,Carrier_35
ORD7158,2023-01-31,857.9,284.3,3.4,50.7,West,,Delivered,Carrier_30
ORD3694,2023-12-03,764.0,342.3,13.0,28.5,North,,Cancelled,Carrier_47
ORD3208,2023-04-08,389.62,448.2,42.7,37.6,Central,,Delayed,Carrier_48
ORD6134,2023-10-11,,407.5,6.4,12.7,East,Snowy,Cancelled,Carrier_22
ORD6069,2023-02-24,494.21,139.0,2.2,29.7,West,Snowy,Cancelled,Carrier_33
ORD6204,2023-08-22,455.92,117.3,27.2,27.1,South,Sunny,Delayed,Carrier_43
ORD3870,2023-08-11,357.86,11.8,18.2,18.3,East,Snowy,Delayed,Carrier_16
ORD2736,2023-09-12,69.84,32.1,25.5,53.9,South,Sunny,Cancelled,Carrier_49
ORD6665,2023-10-14,695.86,,1.5,26.5,Central,Snowy,Delayed,Carrier_50
ORD4136,2023-12-01,,49.8,28.2,6.2,West,Sunny,Delayed,Carrier_18
ORD8870,2023-05-16,,100.0,45.6,,West,Rainy,Cancelled,Carrier_19
ORD6264,2023-01-28,469.83,147.6,4.1,48.1,East,Snowy,Delivered,Carrier_21
ORD8989,2023-12-03,,132.8,39.7,,South,Rainy,Delivered,Carrier_33
ORD5862,2023-01-19,229.57,174.5,5.2,17.3,West,Rainy,Cancelled,Carrier_6
ORD9311,2023-01-17,457.47,127.2,8.7,11.8,Central,Snowy,Delivered,Carrier_49
ORD9004,2023-01-27,227.55,220.4,9.7,20.3,East,Rainy,Cancelled,Carrier_12
ORD7904,2023-04-20,394.52,90.3,9.3,16.0,East,Sunny,Delivered,Carrier_2
ORD6034,2023-08-05,248.17,,21.3,52.0,Central,Rainy,Delivered,Carrier_21
ORD9302,2023-12-27,417.11,268.9,23.8,34.5,East,,Delayed,Carrier_20
ORD2406,2023-12-04,214.56,42.9,33.7,16.5,South,Snowy,Cancelled,Carrier_20
ORD5290,2023-01-02,826.56,362.1,27.0,38.0,Central,Snowy,Delayed,Carrier_14
ORD9308,2023-03-11,297.75,56.5,1.5,52.8,South,Sunny,Cancelled,Carrier_43
ORD8003,2023-05-26,992.71,,24.5,21.7,Central,Sunny,Cancelled,Carrier_17
ORD8684,2023-12-20,69.15,56.7,10.7,57.9,Central,Snowy,Delayed,Carrier_50
ORD1241,2023-05-31,726.68,138.7,46.1,55.4,South,Snowy,Delivered,Carrier_41
ORD8659,2023-12-19,201.79,473.6,25.7,21.6,Central,Sunny,Cancelled,Carrier_10
ORD6870,2023-08-09,515.31,244.1,27.1,50.0,Central,,Delivered,Carrier_4
ORD4151,2023-10-16,655.99,84.6,2.9,5.6,Central,Snowy,Delivered,Carrier_38
ORD7930,2023-08-20,921.46,,3.4,5.4,East,,Cancelled,Carrier_33
ORD9259,2023-07-06,648.02,,32.8,25.9,North,Snowy,Delivered,Carrier_20
ORD7506,2023-03-20,145.64,319.1,5.6,27.0,East,,Delayed,Carrier_10
ORD4241,2023-12-28,876.74,410.3,31.3,16.3,West,Rainy,Cancelled,Carrier_34
ORD6090,2023-08-26,578.82,98.2,35.6,,East,Rainy,Cancelled,Carrier_20
ORD5613,2023-12-29,146.55,60.7,39.5,41.3,Central,Rainy,Delayed,Carrier_4
ORD4450,2023-10-16,652.53,459.5,31.0,49.1,West,Sunny,Delivered,Carrier_26
ORD4778,2023-05-22,920.59,78.1,39.6,3.2,North,Sunny,Delayed,Carrier_17
ORD7417,2023-02-07,699.13,447.5,26.4,9.4,South,Rainy,Delayed,Carrier_21
ORD2627,2023-09-27,93.67,229.2,47.1,45.0,North,Rainy,Cancelled,Carrier_21
ORD5457,2023-05-23,119.75,44.0,10.3,15.5,Central,,Delivered,Carrier_8
ORD8682,2023-11-16,380.27,419.1,27.1,,Central,Snowy,Cancelled,Carrier_29
ORD7250,2023-08-19,784.64,202.4,34.1,56.0,East,Sunny,Delivered,Carrier_33
ORD6123,2023-02-12,283.23,70.3,34.3,38.2,East,,Delivered,Carrier_16
ORD3090,2023-07-24,883.49,462.5,2.1,12.8,West,Sunny,Delivered,Carrier_20
ORD5664,2023-09-21,971.69,128.0,32.2,31.1,South,Snowy,Delayed,Carrier_29
ORD6356,2023-06-09,458.6,298.1,39.1,4.1,South,Sunny,Cancelled,Carrier_41
ORD4445,2023-07-20,454.17,171.7,25.8,8.4,Central,Snowy,Delayed,Carrier_42
ORD5068,2023-02-27,235.12,215.5,10.3,30.5,North,Sunny,Delayed,Carrier_49
ORD7156,2023-12-19,241.56,40.0,21.9,36.5,South,Rainy,Delayed,Carrier_12
ORD4115,2023-09-20,494.33,288.7,23.3,16.5,North,,Delayed,Carrier_35
ORD1807,2023-04-10,282.89,38.4,41.8,12.3,East,Sunny,Cancelled,Carrier_41
ORD5183,2023-03-12,626.99,58.6,42.8,,South,Rainy,Delayed,Carrier_48
ORD5856,2023-10-06,436.12,22.7,47.4,44.9,South,Snowy,Delayed,Carrier_11
ORD7799,2023-05-12,723.27,305.7,46.8,37.8,South,Sunny,Delivered,Carrier_11
ORD5358,2023-09-17,362.38,143.6,47.0,40.9,Central,Rainy,Cancelled,Carrier_21
ORD4615,2023-11-24,852.29,186.8,34.6,21.1,West,Sunny,Cancelled,Carrier_37
ORD6118,2023-05-04,93.47,170.6,28.7,51.3,West,Snowy,Delayed,Carrier_34
ORD9983,2023-12-29,408.18,291.4,25.4,33.6,West,Sunny,Delayed,Carrier_31
ORD5100,2023-07-17,728.1,286.9,46.7,46.2,East,Snowy,Delayed,Carrier_27
ORD5753,2023-05-23,675.78,,33.7,24.5,East,,Cancelled,Carrier_44
ORD3214,2023-07-16,593.78,339.0,8.9,,South,Rainy,Delivered,Carrier_19
ORD5690,2023-05-20,100.36,,20.1,7.0,East,Snowy,Delayed,Carrier_46
ORD7642,2023-09-25,,210.8,30.5,19.2,South,Rainy,Cancelled,Carrier_36
ORD1451,2023-02-23,352.39,376.0,44.2,,South,Snowy,Delivered,Carrier_36
ORD9618,2023-06-29,486.96,287.5,31.0,17.9,East,,Delivered,Carrier_38
ORD3475,2023-10-10,949.46,283.0,30.0,33.8,South,Rainy,Delayed,Carrier_41
ORD6351,2023-06-19,358.02,277.8,10.6,44.9,Central,Rainy,Delivered,Carrier_36
ORD5594,2023-07-03,676.41,59.8,9.7,40.3,East,Sunny,Delayed,Carrier_38
ORD4954,2023-12-15,746.28,378.8,38.8,23.5,East,Snowy,Cancelled,Carrier_22
ORD9780,2023-01-26,435.33,,1.4,22.4,North,Rainy,Delivered,Carrier_37
ORD8234,2023-03-27,,245.6,5.2,46.2,North,,Cancelled,Carrier_27
ORD9694,2023-12-02,870.44,58.6,21.3,18.1,East,Snowy,Cancelled,Carrier_7
ORD4426,2023-10-18,732.55,468.7,11.3,13.8,West,Snowy,Cancelled,Carrier_43
ORD3345,2023-04-17,,195.0,31.0,55.8,Central,Rainy,Delivered,Carrier_30
ORD9650,2023-01-09,650.81,202.8,13.1,39.9,North,Rainy,Cancelled,Carrier_41
ORD4920,2023-05-02,261.21,270.1,37.1,53.0,North,Snowy,Delivered,Carrier_6
ORD4702,2023-03-05,272.41,442.9,33.0,28.5,Central,Rainy,Delayed,Carrier_15
ORD5843,2023-07-15,530.64,419.7,44.0,46.2,East,Snowy,Cancelled,Carrier_28
ORD6304,2023-01-26,449.25,279.6,1.6,,South,Snowy,Delayed,Carrier_17
ORD8962,2023-04-16,479.38,165.7,26.6,42.2,South,Snowy,Delayed,Carrier_40
ORD9252,2023-05-28,472.28,333.6,15.0,23.2,South,Sunny,Cancelled,Carrier_17
ORD3059,2023-04-18,58.86,429.4,6.3,49.1,East,Snowy,Delayed,Carrier_17
ORD6561,2023-08-05,152.57,256.7,35.5,38.7,West,Snowy,Cancelled,Carrier_40
ORD1482,2023-02-24,753.86,187.2,43.8,31.2,East,Rainy,Delivered,Carrier_34
ORD8934,2023-09-24,812.67,,24.4,19.1,West,Rainy,Delivered,Carrier_19
ORD2152,2023-08-07,392.49,300.3,17.8,24.4,South,Sunny,Delivered,Carrier_27
ORD3918,2023-01-17,170.68,326.6,35.1,49.8,Central,,Delayed,Carrier_13
ORD9815,2023-06-03,850.54,287.9,6.7,12.2,Central,Sunny,Delayed,Carrier_8
ORD6224,2023-07-09,776.26,244.3,20.8,16.2,South,Rainy,Delayed,Carrier_31
ORD4523,2023-05-02,714.38,,30.9,38.1,East,,Delayed,Carrier_44
ORD5932,2023-03-05,255.73,392.2,30.7,14.7,South,,Delivered,Carrier_6
ORD3832,2023-05-18,697.22,213.9,16.1,42.2,East,,Delayed,Carrier_44
ORD6161,2023-09-23,711.79,320.9,32.1,27.5,East,Snowy,Cancelled,Carrier_40
ORD1645,2023-07-17,723.56,57.5,42.2,4.7,East,,Delayed,Carrier_7
ORD8249,2023-10-18,558.42,33.6,14.7,49.4,Central,Rainy,Delivered,Carrier_20
ORD9924,2023-11-05,123.32,498.6,46.8,27.1,North,Rainy,Delayed,Carrier_34
ORD2650,2023-12-05,228.46,,18.1,36.4,East,Rainy,Delivered,Carrier_48
ORD1697,2023-11-24,,498.8,20.5,52.4,West,Rainy,Delayed,Carrier_43
ORD1652,2023-08-01,854.65,155.5,47.7,32.6,South,Sunny,Cancelled,Carrier_15
ORD8967,2023-02-06,977.32,,46.9,1.5,East,Rainy,Delayed,Carrier_46
ORD6403,2023-09-17,689.44,321.5,24.3,58.7,Central,Rainy,Delayed,Carrier_6
ORD2697,2023-09-20,695.63,264.2,22.5,5.3,North,,Delayed,Carrier_14
ORD9818,2023-12-30,357.6,,11.8,33.1,South,,Delayed,Carrier_40
ORD9371,2023-09-29,621.22,207.2,42.8,49.9,East,Rainy,Cancelled,Carrier_26
ORD7346,2023-11-07,448.04,22.9,40.2,35.2,North,Rainy,Cancelled,Carrier_40
ORD5571,2023-02-27,,137.0,38.8,17.0,South,Rainy,Cancelled,Carrier_34
ORD5850,2023-10-18,940.4,297.4,38.8,48.9,East,Snowy,Cancelled,Carrier_37
ORD4518,2023-04-22,400.3,246.3,12.1,58.4,East,Rainy,Delivered,Carrier_34
ORD5870,2023-01-05,813.11,164.3,44.8,14.7,Central,Sunny,Delayed,Carrier_38
ORD8876,2023-03-29,592.24,26.6,28.8,52.7,East,Sunny,Delayed,Carrier_25
ORD8839,2023-04-12,687.74,143.6,28.2,48.6,Central,Sunny,Delayed,Carrier_7
ORD5822,2023-11-25,950.45,337.6,23.3,32.3,Central,Rainy,Cancelled,Carrier_7
ORD3212,2023-12-13,254.75,469.6,37.5,14.5,West,,Delivered,Carrier_47
ORD4197,2023-04-09,,,11.7,6.0,North,,Delayed,Carrier_20
ORD1801,2023-05-22,951.43,139.2,21.7,30.9,East,Snowy,Delivered,Carrier_5
ORD6384,2023-10-13,,474.3,39.1,23.6,Central,Rainy,Delayed,Carrier_6
ORD6066,2023-04-25,434.78,202.3,26.1,43.9,North,Sunny,Delivered,Carrier_5
ORD9372,2023-11-27,,261.0,3.5,24.6,Central,Rainy,Delivered,Carrier_5
ORD2805,2023-11-28,,350.2,40.6,33.9,East,,Cancelled,Carrier_39
ORD5339,2023-06-17,416.68,,46.0,9.4,Central,Rainy,Cancelled,Carrier_34
ORD1894,2023-02-16,155.6,210.3,11.5,11.3,East,Sunny,Delayed,Carrier_49
ORD7215,2023-09-29,462.24,151.1,20.6,22.2,East,Rainy,Cancelled,Carrier_28
ORD3651,2023-07-12,447.39,192.5,43.7,58.8,North,Snowy,Cancelled,Carrier_32
ORD5743,2023-09-28,915.32,402.3,39.4,8.9,Central,Snowy,Cancelled,Carrier_39
ORD9065,2023-07-31,832.88,324.2,25.9,29.6,North,,Delivered,Carrier_41
ORD3242,2023-12-26,223.15,107.0,38.1,6.7,West,Snowy,Delayed,Carrier_43
ORD9230,2023-06-25,938.52,41.4,21.9,26.7,South,Rainy,Delayed,Carrier_17
ORD1222,2023-09-04,732.74,97.9,40.8,26.1,Central,Rainy,Delivered,Carrier_13
ORD3561,2023-07-28,738.54,242.5,4.6,10.5,East,Sunny,Delayed,Carrier_49
ORD6823,2023-09-13,585.32,203.3,44.2,8.6,South,Rainy,Delayed,Carrier_8
ORD3002,2023-01-25,645.47,398.7,5.6,26.9,Central,,Delivered,Carrier_15
ORD3431,2023-09-05,249.04,,36.9,25.9,North,,Delayed,Carrier_43
ORD4464,2023-05-02,482.51,20.1,27.1,52.5,South,Snowy,Cancelled,Carrier_27
ORD3829,2023-10-02,557.87,,38.2,7.2,East,Snowy,Cancelled,Carrier_44
ORD2908,2023-08-06,913.82,150.2,6.2,1.1,South,Sunny,Delayed,Carrier_39
ORD8715,2023-12-22,176.96,442.6,31.2,23.8,North,Sunny,Delivered,Carrier_25
ORD7411,2023-05-27,103.87,156.4,43.3,17.4,North,,Delayed,Carrier_22
ORD4232,2023-11-24,582.7,,26.4,30.1,South,Sunny,Cancelled,Carrier_5
ORD4257,2023-12-24,131.37,431.3,23.8,7.7,North,Sunny,Delivered,Carrier_33
ORD3916,2023-03-25,393.97,354.7,36.5,4.8,West,Sunny,Delivered,Carrier_46
ORD6535,2023-03-13,770.19,437.8,3.3,44.9,South,Rainy,Cancelled,Carrier_23
ORD4940,2023-12-28,222.83,456.8,13.2,22.1,Central,Snowy,Delivered,Carrier_16
ORD6874,2023-08-22,230.0,297.2,24.5,42.6,South,Snowy,Delivered,Carrier_23
ORD2788,2023-09-13,,326.3,9.5,39.7,South,Snowy,Cancelled,Carrier_21
ORD5281,2023-05-03,184.18,,43.9,23.6,East,Sunny,Delivered,Carrier_32
ORD8236,2023-10-06,849.83,446.2,32.8,,West,Snowy,Delayed,Carrier_43
ORD6785,2023-05-22,658.62,151.0,37.6,2.2,North,Rainy,Delayed,Carrier_6
ORD7744,2023-11-01,374.74,,39.2,38.7,West,Sunny,Delayed,Carrier_22
ORD6672,2023-12-10,242.51,41.8,29.2,52.4,West,Rainy,Delayed,Carrier_35
ORD1706,2023-03-17,527.39,320.9,5.2,41.9,West,,Delivered,Carrier_2
ORD5359,2023-12-24,707.73,303.5,42.6,6.9,South,Sunny,Cancelled,Carrier_43
ORD6993,2023-09-24,350.19,20.0,13.4,46.7,East,,Cancelled,Carrier_32
ORD6078,2023-11-08,195.47,178.2,5.3,,North,Snowy,Delayed,Carrier_10
ORD1537,2023-04-08,,155.1,35.2,57.2,South,Sunny,Cancelled,Carrier_39
ORD5950,2023-01-04,570.17,236.8,30.0,54.2,West,Rainy,Delayed,Carrier_17
ORD5613,2023-07-03,712.36,74.3,1.1,36.5,South,Rainy,Delayed,Carrier_41
ORD5774,2023-02-06,809.2,495.2,43.3,17.9,South,Sunny,Delivered,Carrier_48
ORD9917,2023-12-20,762.64,305.0,23.4,36.4,North,Rainy,Cancelled,Carrier_45
ORD9859,2023-04-15,174.95,187.6,17.2,24.0,North,,Delayed,Carrier_6
ORD7617,2023-07-31,993.81,194.6,19.1,30.2,West,Rainy,Delayed,Carrier_5
ORD3803,2023-04-20,,,7.8,28.8,North,Rainy,Delayed,Carrier_23
ORD8260,2023-12-25,955.19,440.0,46.7,49.4,North,Rainy,Delayed,Carrier_17
ORD3387,2023-05-09,741.72,118.1,41.6,45.1,Central,Snowy,Delayed,Carrier_13
ORD6949,2023-03-24,962.68,442.8,8.6,32.7,West,Sunny,Delivered,Carrier_18
ORD5439,2023-07-31,268.96,283.5,42.2,34.2,South,Sunny,Delayed,Carrier_4
ORD5023,2023-07-12,974.76,234.2,41.8,17.0,East,Rainy,Cancelled,Carrier_40
ORD2477,2023-01-20,386.15,202.1,43.3,4.2,North,Rainy,Delayed,Carrier_50
ORD3649,2023-05-31,888.04,109.6,3.1,51.9,West,Rainy,Delivered,Carrier_18
ORD5186,2023-12-19,203.23,426.4,35.5,57.5,Central,Sunny,Delivered,Carrier_11
ORD3140,2023-11-11,180.16,397.9,16.4,58.4,East,Rainy,Delayed,Carrier_44
ORD7636,2023-12-12,495.79,128.6,31.0,9.6,West,Snowy,Delivered,Carrier_24
ORD9363,2023-07-08,225.32,488.4,27.2,27.7,South,,Delayed,Carrier_11
ORD8992,2023-09-16,625.88,414.8,21.3,,East,Snowy,Cancelled,Carrier_12
ORD9546,2023-01-17,,,15.6,1.6,East,Sunny,Cancelled,Carrier_49
ORD4735,2023-09-15,465.1,68.5,5.4,41.6,East,,Delayed,Carrier_36
ORD7191,2023-05-01,225.06,145.0,38.2,33.5,East,,Cancelled,Carrier_29
ORD9757,2023-07-19,672.92,257.9,7.2,,Central,Snowy,Delivered,Carrier_7
ORD1178,2023-07-17,,460.8,4.4,42.4,North,Sunny,Cancelled,Carrier_37
ORD1318,2023-05-08,,372.4,44.8,48.2,North,Rainy,Delayed,Carrier_43
ORD3064,2023-08-12,,365.6,44.2,,North,Rainy,Cancelled,Carrier_35
ORD4996,2023-02-11,551.27,45.8,37.7,25.7,Central,Sunny,Delivered,Carrier_25
ORD5844,2023-08-21,446.31,472.5,36.4,28.2,North,Sunny,Cancelled,Carrier_48
ORD8427,2023-07-11,315.63,64.0,22.3,13.8,West,Snowy,Delivered,Carrier_25
ORD4237,2023-04-18,554.02,64.3,27.8,40.2,Central,,Cancelled,Carrier_22
ORD1773,2023-01-05,195.48,366.8,11.6,18.6,West,,Cancelled,Carrier_43
ORD7938,2023-09-26,399.64,66.5,46.5,4.2,Central,Rainy,Cancelled,Carrier_26
ORD4528,2023-04-11,810.0,278.1,37.0,56.0,South,Rainy,Delivered,Carrier_44
ORD5872,2023-12-25,799.67,390.0,17.1,,West,Rainy,Delivered,Carrier_2
ORD6376,2023-10-20,405.55,48.1,35.8,14.8,Central,Sunny,Delayed,Carrier_26
ORD2215,2023-02-13,979.01,353.9,27.9,14.2,Central,Sunny,Delivered,Carrier_4
ORD8149,2023-03-05,680.57,220.6,3.1,35.5,West,Rainy,Delayed,Carrier_48
ORD3268,2023-09-18,240.79,343.4,4.7,46.4,East,Snowy,Cancelled,Carrier_4
ORD7271,2023-02-27,167.54,147.4,37.4,50.3,North,,Delivered,Carrier_50
ORD8236,2023-01-01,498.26,314.8,46.9,10.6,East,,Cancelled,Carrier_30
ORD5910,2023-07-08,,224.7,39.6,40.1,West,Snowy,Delivered,Carrier_23
ORD2343,2023-11-11,556.61,223.1,2.0,39.4,South,Sunny,Delivered,Carrier_32
ORD8947,2023-02-02,,375.7,33.2,13.0,West,,Cancelled,Carrier_37
ORD5394,2023-01-03,694.73,417.1,38.8,18.2,North,,Delayed,Carrier_16
ORD8581,2023-09-27,761.08,,44.7,21.2,Central,Sunny,Delayed,Carrier_5
ORD2964,2023-07-27,805.97,212.5,10.3,45.5,North,Sunny,Delivered,Carrier_36
ORD4350,2023-01-08,,247.7,17.9,41.6,Central,,Cancelled,Carrier_7
ORD8243,2023-01-02,332.39,,27.7,34.4,South,Rainy,Cancelled,Carrier_21
ORD1459,2023-07-21,761.97,,32.4,49.8,South,Sunny,Cancelled,Carrier_48
ORD5058,2023-07-11,584.64,405.0,28.2,34.2,West,Snowy,Delivered,Carrier_19
ORD5294,2023-03-05,591.1,169.1,7.6,59.4,East,Snowy,Delivered,Carrier_28
ORD8177,2023-10-06,436.33,245.6,22.3,34.0,Central,Snowy,Cancelled,Carrier_50
ORD5568,2023-01-04,323.69,240.5,30.1,16.3,Central,Sunny,Delayed,Carrier_43
ORD4623,2023-06-25,64.21,,13.8,43.6,North,,Cancelled,Carrier_10
ORD6754,2023-12-26,,494.7,11.6,25.5,South,,Delivered,Carrier_4
ORD6773,2023-03-12,476.75,271.4,8.4,57.7,South,Rainy,Cancelled,Carrier_43
ORD6570,2023-01-03,,271.8,35.0,7.9,South,Rainy,Delayed,Carrier_10
ORD4461,2023-07-29,402.65,240.8,21.3,22.2,West,,Cancelled,Carrier_14
ORD3765,2023-01-31,853.68,111.8,21.4,37.0,South,Rainy,Cancelled,Carrier_38
ORD7175,2023-10-07,829.5,173.9,25.0,29.8,East,Rainy,Cancelled,Carrier_4
ORD2940,2023-06-24,111.92,98.1,15.8,57.0,North,Rainy,Delayed,Carrier_35
ORD9120,2023-01-29,699.31,74.0,24.4,21.7,West,Rainy,Delivered,Carrier_41
ORD5009,2023-12-11,987.45,281.3,33.4,38.4,North,,Delivered,Carrier_19
ORD6760,2023-09-04,,,43.3,30.6,Central,Snowy,Cancelled,Carrier_3
ORD1919,2023-11-30,278.93,37.2,15.7,48.7,North,Snowy,Delayed,Carrier_29
ORD4869,2023-03-11,117.29,473.7,34.4,32.0,West,,Cancelled,Carrier_12
ORD7744,2023-03-09,242.86,41.6,39.5,26.5,Central,Rainy,Cancelled,Carrier_40
ORD9390,2023-09-12,213.43,460.8,29.0,21.0,South,Rainy,Cancelled,Carrier_22
ORD4671,2023-08-20,468.15,162.4,26.4,52.9,North,Rainy,Cancelled,Carrier_8
ORD2142,2023-11-16,80.99,86.5,44.5,13.1,North,Rainy,Delivered,Carrier_32
ORD4718,2023-12-24,222.12,356.1,23.9,3.4,Central,Snowy,Cancelled,Carrier_10
ORD4802,2023-01-21,,76.7,31.9,8.1,North,Sunny,Delayed,Carrier_21
ORD9621,2023-11-06,893.71,205.3,43.6,15.9,East,Snowy,Cancelled,Carrier_30
ORD6481,2023-12-08,987.04,266.3,25.4,7.9,Central,Rainy,Delivered,Carrier_1
ORD5066,2023-08-16,642.74,449.4,45.5,56.4,North,Snowy,Cancelled,Carrier_36
ORD5957,2023-03-28,308.03,313.3,19.3,34.7,East,Snowy,Delivered,Carrier_34
ORD4833,2023-05-26,,124.5,38.7,16.8,Central,Snowy,Cancelled,Carrier_7
ORD8336,2023-10-30,469.86,46.7,6.4,28.3,West,Snowy,Delayed,Carrier_23
ORD2930,2023-01-03,67.7,211.1,33.6,37.3,South,Sunny,Delivered,Carrier_26
ORD2129,2023-10-21,126.77,435.3,34.2,45.0,West,,Delivered,Carrier_41
ORD9653,2023-01-28,909.36,195.4,39.8,36.1,Central,Sunny,Delayed,Carrier_25
ORD8314,2023-10-22,184.43,315.3,35.7,11.2,Central,,Cancelled,Carrier_21
ORD6164,2023-11-08,,,19.9,57.2,East,Snowy,Delayed,Carrier_22
ORD8161,2023-06-20,559.47,225.8,32.9,20.5,North,Sunny,Delivered,Carrier_23
ORD9428,2023-10-26,651.58,166.7,29.5,7.8,West,,Delivered,Carrier_4
ORD7736,2023-10-08,130.74,282.5,7.5,23.4,Central,Snowy,Delivered,Carrier_3
ORD2848,2023-12-27,781.9,201.9,44.9,,Central,Rainy,Cancelled,Carrier_42
ORD9029,2023-06-12,144.22,129.5,47.6,,East,Rainy,Delayed,Carrier_19
ORD9347,2023-06-02,,122.9,34.2,59.6,South,,Delivered,Carrier_23
ORD9628,2023-08-25,,481.3,1.7,59.2,West,Rainy,Delayed,Carrier_25
ORD8532,2023-10-05,559.43,363.6,34.4,44.6,North,,Delayed,Carrier_39
ORD9688,2023-11-21,524.32,231.2,23.4,9.2,West,Rainy,Cancelled,Carrier_4
ORD1774,2023-11-01,233.91,261.4,39.6,32.1,East,Sunny,Delivered,Carrier_43
ORD9745,2023-11-05,572.76,,2.5,24.3,East,,Cancelled,Carrier_33
ORD9831,2023-02-18,459.67,138.5,10.5,7.3,North,Sunny,Delayed,Carrier_22
