Transaction_ID,Store_ID,Category,Transaction_Amount,Quantity,Date,Customer_Age,Payment_Method
16139,90,Clothing,218.44,5,2023-02-25,62,Credit Card
16140,12,Electronics,43.55,5,2023-11-19,42,Credit Card
16141,82,Clothing,336.04,1,2023-06-25,66,Online Payment
16142,9,Sports,205.84,7,2023-08-02,55,Debit Card
16143,85,Home Goods,134.31,5,2023-01-15,18,Cash
16144,48,Sports,439.61,3,2023-05-05,33,Cash
16145,49,Home Goods,99.98,5,2023-06-22,63,Online Payment
16146,53,Clothing,262.36,1,2023-09-19,20,Debit Card
16147,56,Home Goods,399.92,4,2023-08-04,60,Cash
16148,40,Books,426.05,2,2023-11-11,50,Credit Card
16149,24,Home Goods,411.17,4,2023-08-08,24,Cash
16150,98,Home Goods,449.35,4,2023-02-18,67,Credit Card
16151,72,Books,79.76,8,2023-10-28,61,Cash
16152,33,Home Goods,470.82,7,2023-12-25,57,Cash
16153,23,Books,15.29,1,2023-09-05,32,Cash
16154,77,Books,135.39,3,2023-08-11,25,Credit Card
16155,54,Home Goods,51.18,8,2023-11-13,42,Debit Card
16156,53,Books,473.31,3,2023-10-17,18,Cash
16157,49,Electronics,217.73,6,2023-05-14,27,Cash
16158,78,Home Goods,164.48,2,2023-06-04,63,Credit Card
16159,78,Home Goods,91.87,2,2023-11-12,33,Debit Card
16160,80,Sports,86.35,3,2023-08-02,29,Online Payment
16161,49,Sports,310.83,3,2023-05-05,42,Cash
16162,60,Sports,33.07,8,2023-09-18,40,Credit Card
16163,90,Home Goods,301.22,2,2023-09-02,31,Debit Card
16164,90,Sports,389.58,2,2023-03-20,25,Cash
16165,65,Electronics,304.5,8,2023-12-02,25,Debit Card
16166,32,Clothing,415.02,5,2023-05-03,43,Online Payment
16167,79,Sports,139.98,9,2023-11-20,19,Credit Card
16168,21,Books,47.81,7,2023-06-26,61,Online Payment
16169,18,Sports,363.29,7,2023-06-24,26,Credit Card
16170,94,Electronics,415.78,7,2023-12-12,58,Debit Card
16171,60,Books,255.82,5,2023-01-24,37,Cash
16172,13,Books,412.1,8,2023-03-12,55,Debit Card
16173,24,Books,234.38,8,2023-09-09,40,Debit Card
16174,30,Books,107.28,3,2023-10-15,31,Debit Card
16175,2,Groceries,242.45,8,2023-11-22,55,Online Payment
16176,83,Groceries,115.82,5,2023-01-03,64,Cash
16177,25,Books,241.3,3,2023-12-02,45,Credit Card
16178,50,Books,82.3,9,2023-05-08,69,Cash
16179,14,Books,100.93,4,2023-01-11,48,Online Payment
16180,6,Electronics,442.63,6,2023-03-09,67,Credit Card
16181,76,Sports,66.77,3,2023-11-17,45,Online Payment
16182,84,Clothing,119.89,3,2023-04-21,51,Credit Card
16183,87,Books,497.8,5,2023-07-19,63,Credit Card
16184,30,Sports,292.25,3,2023-09-17,19,Cash
16185,30,Electronics,297.05,1,2023-11-02,20,Online Payment
16186,38,Electronics,424.04,2,2023-02-26,54,Cash
16187,58,Books,266.92,6,2023-06-02,48,Debit Card
16188,94,Home Goods,118.67,2,2023-07-07,33,Credit Card
16189,41,Electronics,217.01,8,2023-04-22,46,Credit Card
16190,94,Home Goods,379.95,6,2023-05-28,62,Cash
16191,57,Electronics,437.5,6,2023-09-20,24,Credit Card
16192,36,Home Goods,143.87,6,2023-08-25,61,Online Payment
16193,64,Home Goods,138.37,5,2023-03-03,62,Debit Card
16194,98,Books,170.53,2,2023-06-20,59,Cash
16195,16,Books,302.14,6,2023-10-14,55,Credit Card
16196,88,Sports,146.47,8,2023-03-27,69,Cash
16197,78,Home Goods,447.64,7,2023-12-03,28,Credit Card
16198,90,Groceries,489.22,3,2023-12-21,35,Online Payment
16199,72,Electronics,342.77,6,2023-04-05,62,Credit Card
16200,14,Books,485.45,8,2023-01-19,43,Online Payment
16201,31,Clothing,151.05,7,2023-02-11,30,Online Payment
16202,66,Electronics,409.43,1,2023-05-25,53,Credit Card
16203,68,Sports,342.44,7,2023-09-18,60,Debit Card
16204,65,Sports,138.96,4,2023-12-25,19,Cash
16205,55,Home Goods,166.02,3,2023-05-24,64,Cash
16206,84,Sports,249.43,8,2023-06-01,50,Cash
16207,78,Books,397.91,2,2023-08-09,45,Cash
16208,40,Sports,437.39,7,2023-12-03,39,Debit Card
16209,25,Electronics,320.63,6,2023-08-13,63,Online Payment
16210,25,Groceries,363.57,8,2023-12-17,40,Credit Card
16211,3,Groceries,139.29,4,2023-10-20,40,Credit Card
16212,69,Home Goods,373.13,2,2023-10-04,54,Credit Card
16213,26,Sports,306.44,9,2023-02-15,61,Cash
16214,40,Sports,119.23,3,2023-03-03,56,Online Payment
16215,38,Groceries,475.59,3,2023-03-17,65,Debit Card
16216,38,Home Goods,261.3,5,2023-06-23,48,Debit Card
16217,68,Sports,399.29,9,2023-05-05,40,Cash
16218,7,Home Goods,267.55,1,2023-06-07,25,Credit Card
16219,94,Books,467.14,4,2023-10-17,48,Credit Card
16220,30,Electronics,79.23,4,2023-08-21,34,Cash
16221,19,Books,277.62,2,2023-03-13,51,Credit Card
16222,35,Sports,22.33,8,2023-03-25,62,Online Payment
16223,33,Sports,106.72,1,2023-06-22,40,Online Payment
16224,33,Sports,147.7,6,2023-08-19,66,Cash
16225,78,Groceries,241.58,7,2023-12-15,56,Credit Card
16226,38,Groceries,411.88,3,2023-10-14,58,Cash
16227,10,Sports,238.66,5,2023-06-20,68,Online Payment
16228,57,Sports,284.98,2,2023-10-02,42,Credit Card
16229,28,Electronics,462.79,6,2023-09-01,45,Online Payment
16230,78,Electronics,380.7,3,2023-12-19,32,Cash
16231,100,Home Goods,34.6,1,2023-06-01,38,Credit Card
16232,38,Home Goods,96.47,3,2023-10-15,23,Online Payment
16233,16,Groceries,28.73,9,2023-01-15,25,Credit Card
16234,21,Clothing,43.84,7,2023-10-12,50,Cash
16235,92,Electronics,176.04,4,2023-09-28,38,Online Payment
16236,97,Home Goods,366.65,7,2023-02-21,38,Online Payment
16237,6,Electronics,129.73,6,2023-03-10,27,Debit Card
16238,41,Electronics,202.22,2,2023-04-18,57,Credit Card
16239,15,Books,203.0,2,2023-10-28,21,Online Payment
16240,3,Clothing,299.25,3,2023-04-09,26,Online Payment
16241,43,Electronics,447.53,6,2023-02-06,47,Credit Card
16242,47,Books,491.78,4,2023-03-05,45,Debit Card
16243,99,Clothing,306.26,8,2023-05-05,47,Cash
16244,14,Books,257.48,7,2023-10-08,40,Debit Card
16245,66,Books,344.12,6,2023-06-16,41,Online Payment
16246,29,Clothing,337.34,8,2023-10-04,27,Credit Card
16247,4,Electronics,266.73,5,2023-05-20,55,Online Payment
16248,26,Electronics,371.11,9,2023-06-04,36,Credit Card
16249,12,Home Goods,250.72,1,2023-07-03,59,Credit Card
16250,2,Electronics,498.26,4,2023-09-12,50,Online Payment
16251,17,Electronics,34.01,2,2023-12-12,42,Credit Card
16252,35,Electronics,227.18,6,2023-09-04,38,Cash
16253,10,Home Goods,204.54,9,2023-02-03,37,Cash
16254,86,Clothing,387.45,8,2023-03-23,33,Cash
16255,43,Home Goods,103.5,9,2023-01-09,19,Debit Card
16256,21,Electronics,222.7,6,2023-11-10,64,Credit Card
16257,15,Sports,351.99,9,2023-06-23,53,Cash
16258,35,Electronics,305.56,6,2023-06-16,54,Debit Card
16259,85,Home Goods,277.11,5,2023-05-27,28,Online Payment
16260,85,Books,223.13,3,2023-11-14,66,Credit Card
16261,85,Books,378.48,3,2023-09-09,24,Online Payment
16262,60,Home Goods,326.75,9,2023-07-25,37,Debit Card
16263,44,Groceries,438.61,9,2023-07-10,58,Online Payment
16264,96,Books,369.17,3,2023-05-26,24,Online Payment
16265,5,Sports,78.8,3,2023-01-17,28,Cash
16266,73,Home Goods,313.57,5,2023-12-26,67,Online Payment
16267,18,Books,31.82,1,2023-10-05,58,Online Payment
16268,21,Books,199.81,1,2023-01-11,44,Online Payment
16269,72,Clothing,211.85,2,2023-07-01,50,Debit Card
16270,98,Electronics,428.89,6,2023-09-10,25,Debit Card
16271,74,Books,98.38,2,2023-10-07,25,Cash
16272,51,Books,325.34,2,2023-10-21,18,Cash
16273,41,Clothing,104.27,6,2023-12-12,49,Credit Card
16274,24,Home Goods,474.85,9,2023-04-16,48,Cash
16275,24,Home Goods,269.45,4,2023-06-21,20,Online Payment
16276,96,Clothing,357.02,3,2023-02-04,38,Online Payment
16277,97,Clothing,326.81,2,2023-07-07,22,Debit Card
16278,38,Groceries,158.78,2,2023-05-15,61,Debit Card
16279,44,Electronics,451.59,2,2023-03-25,55,Online Payment
16280,57,Clothing,317.35,7,2023-05-02,31,Debit Card
16281,59,Electronics,260.06,6,2023-09-14,67,Cash
16282,34,Books,268.9,7,2023-03-01,41,Cash
16283,75,Sports,446.44,3,2023-03-19,49,Credit Card
16284,95,Home Goods,38.97,2,2023-02-13,33,Debit Card
16285,82,Clothing,200.64,5,2023-06-25,67,Credit Card
16286,23,Sports,422.4,7,2023-03-18,30,Cash
16287,86,Home Goods,28.38,2,2023-01-15,41,Cash
16288,43,Groceries,323.2,6,2023-07-18,26,Credit Card
16289,82,Home Goods,207.6,9,2023-07-18,66,Cash
16290,40,Clothing,110.25,8,2023-09-02,33,Debit Card
16291,47,Sports,309.59,5,2023-05-24,60,Cash
16292,41,Sports,417.22,5,2023-02-03,61,Online Payment
16293,47,Sports,239.0,4,2023-10-01,62,Online Payment
16294,20,Home Goods,81.9,5,2023-10-19,57,Online Payment
16295,77,Electronics,160.01,5,2023-03-23,42,Online Payment
16296,65,Electronics,490.86,7,2023-06-19,32,Debit Card
16297,68,Home Goods,64.44,2,2023-10-04,47,Cash
16298,24,Clothing,88.75,5,2023-08-21,59,Credit Card
16299,100,Home Goods,495.19,2,2023-08-09,30,Online Payment
16300,36,Electronics,442.23,5,2023-12-22,61,Online Payment
16301,45,Home Goods,356.49,8,2023-01-19,38,Online Payment
16302,2,Sports,83.98,5,2023-07-09,55,Online Payment
16303,28,Clothing,127.87,3,2023-10-19,32,Debit Card
16304,26,Clothing,98.29,5,2023-01-03,18,Debit Card
16305,23,Groceries,319.17,1,2023-06-06,33,Cash
16306,79,Home Goods,205.45,2,2023-06-10,46,Credit Card
16307,36,Books,33.41,1,2023-04-17,40,Cash
16308,91,Books,152.73,1,2023-08-27,66,Online Payment
16309,6,Books,431.72,1,2023-03-18,36,Online Payment
16310,35,Sports,400.06,6,2023-11-21,52,Online Payment
16311,38,Books,325.08,7,2023-05-08,66,Credit Card
16312,35,Home Goods,51.92,5,2023-04-09,65,Cash
16313,100,Groceries,442.57,4,2023-03-18,44,Debit Card
16314,74,Groceries,271.91,4,2023-06-16,51,Credit Card
16315,94,Home Goods,252.34,7,2023-11-08,60,Cash
16316,53,Books,467.69,4,2023-12-26,65,Cash
16317,38,Home Goods,14.33,5,2023-02-04,24,Online Payment
16318,93,Home Goods,282.39,6,2023-02-24,29,Credit Card
16319,59,Electronics,397.71,5,2023-09-24,65,Cash
16320,43,Groceries,41.21,7,2023-11-06,57,Debit Card
16321,4,Clothing,185.01,6,2023-03-16,65,Credit Card
16322,5,Books,488.97,6,2023-09-22,27,Online Payment
16323,68,Books,113.78,6,2023-01-22,39,Cash
16324,100,Electronics,270.28,3,2023-05-03,50,Debit Card
16325,45,Sports,375.57,6,2023-04-04,29,Credit Card
16326,80,Clothing,201.28,9,2023-11-04,45,Debit Card
16327,25,Clothing,209.86,2,2023-07-03,38,Debit Card
16328,78,Clothing,41.0,3,2023-08-01,57,Cash
16329,11,Groceries,103.15,3,2023-03-17,55,Online Payment
16330,29,Sports,441.5,3,2023-03-16,66,Online Payment
16331,34,Electronics,410.98,6,2023-03-03,32,Credit Card
16332,86,Sports,159.27,2,2023-03-26,49,Cash
16333,14,Books,197.04,9,2023-05-05,23,Cash
16334,24,Electronics,225.8,5,2023-04-23,50,Credit Card
16335,59,Groceries,179.51,3,2023-08-02,36,Debit Card
16336,39,Books,330.42,8,2023-10-20,67,Credit Card
16337,26,Sports,16.29,7,2023-10-22,51,Online Payment
16338,43,Clothing,441.28,5,2023-05-14,47,Online Payment
16339,36,Sports,157.32,6,2023-03-25,44,Cash
16340,39,Books,437.46,1,2023-01-02,43,Cash
16341,61,Groceries,232.65,6,2023-03-08,40,Cash
16342,16,Groceries,390.4,8,2023-05-08,45,Online Payment
16343,59,Groceries,414.63,6,2023-10-15,21,Cash
16344,96,Electronics,157.63,4,2023-02-27,28,Cash
16345,6,Sports,323.76,1,2023-10-06,38,Debit Card
16346,98,Clothing,307.63,9,2023-05-18,26,Online Payment
16347,56,Clothing,243.25,5,2023-12-05,64,Debit Card
16348,8,Home Goods,240.09,1,2023-10-22,29,Online Payment
16349,94,Groceries,159.55,3,2023-04-02,55,Credit Card
16350,27,Books,161.99,8,2023-01-27,18,Cash
16351,71,Clothing,278.59,9,2023-10-21,29,Cash
16352,27,Groceries,25.81,6,2023-09-10,40,Credit Card
16353,89,Clothing,467.5,2,2023-02-26,58,Online Payment
16354,46,Sports,328.49,6,2023-06-05,23,Debit Card
16355,41,Home Goods,227.29,5,2023-09-27,49,Cash
16356,79,Groceries,40.28,7,2023-10-10,68,Cash
16357,25,Electronics,318.71,9,2023-05-22,68,Debit Card
16358,86,Electronics,18.69,6,2023-09-06,56,Debit Card
16359,18,Clothing,343.13,5,2023-06-07,45,Online Payment
16360,12,Sports,45.54,3,2023-09-12,27,Credit Card
16361,87,Books,331.49,3,2023-04-06,33,Debit Card
16362,51,Groceries,208.89,5,2023-08-18,37,Online Payment
16363,39,Home Goods,334.69,4,2023-08-18,39,Cash
16364,89,Sports,77.86,2,2023-01-07,59,Online Payment
16365,10,Clothing,67.52,2,2023-10-10,41,Debit Card
16366,94,Sports,131.24,3,2023-10-02,47,Cash
16367,74,Home Goods,211.64,8,2023-06-03,31,Online Payment
16368,98,Sports,133.99,5,2023-11-14,43,Credit Card
16369,77,Groceries,50.19,5,2023-07-16,25,Cash
16370,54,Clothing,169.26,5,2023-10-22,43,Cash
16371,29,Home Goods,355.82,2,2023-06-23,64,Online Payment
16372,41,Clothing,295.71,6,2023-11-21,39,Online Payment
16373,9,Books,482.03,1,2023-06-17,65,Debit Card
16374,63,Groceries,223.6,4,2023-12-17,57,Online Payment
16375,77,Home Goods,173.07,8,2023-10-02,29,Debit Card
16376,37,Books,349.9,9,2023-02-04,26,Credit Card
16377,14,Books,211.86,6,2023-04-10,47,Cash
16378,73,Books,312.97,6,2023-10-09,54,Online Payment
16379,72,Home Goods,473.68,4,2023-07-04,35,Debit Card
16380,39,Clothing,254.6,7,2023-04-14,57,Cash
16381,40,Sports,254.11,5,2023-02-22,52,Credit Card
16382,54,Sports,389.83,1,2023-09-10,37,Cash
16383,3,Books,380.48,9,2023-09-26,29,Online Payment
16384,55,Electronics,262.95,8,2023-01-21,58,Cash
16385,33,Electronics,41.71,1,2023-06-27,63,Cash
16386,96,Home Goods,490.59,1,2023-04-01,61,Credit Card
16387,71,Clothing,194.89,9,2023-10-09,54,Debit Card
16388,19,Home Goods,165.19,2,2023-06-21,61,Credit Card
16389,34,Clothing,490.96,4,2023-08-03,56,Credit Card
16390,78,Groceries,437.35,1,2023-09-12,47,Credit Card
16391,50,Electronics,171.81,3,2023-10-28,20,Cash
16392,47,Home Goods,161.07,6,2023-05-06,67,Debit Card
16393,46,Groceries,363.27,3,2023-05-06,25,Cash
16394,56,Sports,173.81,4,2023-02-11,59,Cash
16395,57,Electronics,133.2,9,2023-03-16,45,Debit Card
16396,83,Clothing,490.04,3,2023-10-19,56,Online Payment
16397,51,Books,287.2,5,2023-12-18,18,Online Payment
16398,54,Sports,383.62,8,2023-01-05,34,Online Payment
16399,90,Sports,359.4,5,2023-08-19,32,Credit Card
16400,81,Groceries,380.21,7,2023-05-16,34,Debit Card
16401,28,Home Goods,452.66,6,2023-10-24,29,Cash
16402,19,Books,255.38,8,2023-03-20,57,Online Payment
16403,27,Home Goods,379.16,6,2023-09-12,36,Debit Card
16404,48,Groceries,400.44,7,2023-10-25,42,Credit Card
16405,19,Sports,473.73,8,2023-05-28,62,Online Payment
16406,97,Electronics,359.42,5,2023-11-06,55,Debit Card
16407,51,Sports,447.38,8,2023-10-11,20,Online Payment
16408,7,Groceries,56.57,2,2023-04-17,41,Debit Card
16409,29,Sports,71.79,6,2023-03-02,20,Online Payment
16410,43,Books,87.59,6,2023-01-18,62,Cash
16411,69,Sports,80.96,7,2023-10-22,60,Credit Card
16412,94,Sports,52.88,7,2023-07-08,29,Debit Card
16413,58,Sports,70.06,4,2023-02-06,25,Online Payment
16414,8,Electronics,498.0,9,2023-01-06,67,Online Payment
16415,42,Clothing,143.37,3,2023-02-17,68,Cash
16416,76,Clothing,244.24,9,2023-12-08,49,Cash
16417,42,Home Goods,412.59,9,2023-08-03,39,Online Payment
16418,13,Clothing,67.97,3,2023-08-25,31,Credit Card
16419,26,Clothing,165.51,3,2023-08-24,33,Credit Card
16420,18,Clothing,88.05,1,2023-06-05,40,Cash
16421,42,Sports,40.65,7,2023-09-27,31,Debit Card
16422,51,Sports,480.77,8,2023-12-10,66,Debit Card
16423,84,Books,430.6,7,2023-11-09,33,Online Payment
16424,16,Electronics,440.86,7,2023-07-22,51,Cash
16425,3,Sports,435.65,5,2023-01-06,60,Cash
16426,91,Sports,85.74,7,2023-10-07,35,Cash
16427,79,Clothing,394.65,4,2023-10-15,52,Online Payment
16428,98,Electronics,366.66,1,2023-04-03,42,Cash
16429,45,Electronics,463.45,4,2023-05-20,31,Credit Card
16430,22,Clothing,117.47,4,2023-05-23,53,Cash
16431,23,Clothing,212.88,4,2023-11-02,57,Credit Card
16432,59,Electronics,154.51,6,2023-04-22,20,Cash
16433,62,Groceries,136.38,1,2023-04-13,19,Cash
16434,68,Clothing,329.67,4,2023-09-09,55,Debit Card
16435,54,Clothing,90.33,1,2023-09-10,59,Cash
16436,57,Electronics,237.76,1,2023-02-07,39,Online Payment
16437,23,Groceries,326.85,5,2023-06-16,42,Credit Card
16438,60,Books,73.85,9,2023-09-22,43,Debit Card
16439,73,Groceries,135.92,9,2023-11-17,25,Cash
16440,88,Home Goods,484.01,1,2023-07-10,44,Debit Card
16441,85,Groceries,399.76,6,2023-09-03,42,Cash
16442,55,Clothing,341.71,9,2023-02-11,55,Credit Card
16443,80,Sports,429.42,1,2023-12-28,46,Credit Card
16444,63,Electronics,16.84,2,2023-01-10,58,Online Payment
16445,56,Books,12.98,3,2023-03-15,36,Cash
16446,55,Clothing,85.44,5,2023-10-11,23,Online Payment
16447,25,Books,252.68,8,2023-11-01,61,Credit Card
16448,26,Electronics,289.29,3,2023-08-22,18,Debit Card
16449,49,Books,65.71,7,2023-01-11,50,Credit Card
16450,63,Groceries,45.42,1,2023-08-03,61,Credit Card
16451,45,Electronics,415.88,5,2023-11-15,47,Cash
16452,73,Clothing,237.59,2,2023-07-15,33,Credit Card
16453,79,Sports,496.32,5,2023-10-16,35,Debit Card
16454,39,Clothing,122.38,5,2023-03-08,32,Online Payment
16455,97,Home Goods,327.13,6,2023-12-14,68,Credit Card
16456,65,Electronics,404.15,5,2023-07-22,54,Online Payment
16457,69,Clothing,437.59,1,2023-11-28,46,Online Payment
16458,56,Groceries,160.1,2,2023-09-08,33,Online Payment
16459,9,Groceries,104.71,7,2023-03-06,33,Cash
16460,70,Books,120.79,3,2023-08-08,38,Online Payment
16461,28,Clothing,336.7,8,2023-11-16,63,Debit Card
16462,45,Books,265.94,2,2023-01-07,41,Credit Card
16463,26,Home Goods,303.51,3,2023-12-03,63,Debit Card
16464,28,Electronics,20.06,7,2023-09-06,52,Credit Card
16465,40,Home Goods,201.58,1,2023-11-13,61,Debit Card
16466,15,Sports,161.97,5,2023-04-13,60,Credit Card
16467,6,Books,433.25,7,2023-11-05,32,Cash
16468,27,Clothing,390.37,1,2023-06-07,53,Debit Card
16469,38,Books,220.49,1,2023-12-17,32,Online Payment
16470,68,Home Goods,318.96,4,2023-06-02,32,Credit Card
16471,75,Sports,33.36,7,2023-09-15,63,Debit Card
16472,85,Home Goods,322.25,1,2023-05-25,55,Online Payment
16473,64,Sports,57.63,6,2023-05-21,38,Debit Card
16474,30,Groceries,359.87,4,2023-06-23,18,Online Payment
16475,82,Groceries,291.18,5,2023-04-01,42,Cash
16476,99,Clothing,157.24,2,2023-04-26,58,Online Payment
16477,3,Home Goods,191.71,2,2023-09-11,42,Debit Card
16478,62,Groceries,54.14,9,2023-02-17,68,Debit Card
16479,12,Books,168.17,6,2023-10-06,35,Online Payment
16480,91,Electronics,483.75,3,2023-04-28,21,Online Payment
16481,30,Books,248.23,2,2023-10-10,62,Cash
16482,85,Groceries,242.38,9,2023-02-03,40,Debit Card
16483,38,Groceries,318.32,7,2023-03-19,42,Debit Card
16484,85,Home Goods,247.38,9,2023-07-19,47,Debit Card
16485,60,Sports,184.2,8,2023-01-14,48,Credit Card
16486,38,Electronics,78.37,8,2023-03-18,39,Credit Card
16487,15,Electronics,318.85,5,2023-09-07,31,Cash
16488,18,Sports,376.97,7,2023-12-03,66,Online Payment
16489,52,Home Goods,462.32,5,2023-11-07,63,Cash
16490,29,Groceries,11.48,7,2023-03-03,45,Debit Card
16491,60,Sports,42.66,6,2023-10-12,55,Online Payment
16492,21,Electronics,450.71,4,2023-04-15,51,Credit Card
16493,17,Electronics,319.27,7,2023-10-16,34,Debit Card
16494,18,Groceries,479.38,6,2023-03-25,29,Online Payment
16495,57,Groceries,221.11,7,2023-05-14,65,Debit Card
16496,37,Clothing,214.18,1,2023-05-24,61,Online Payment
16497,60,Books,178.69,9,2023-06-07,53,Debit Card
16498,38,Sports,79.98,8,2023-12-01,54,Credit Card
16499,12,Groceries,195.53,3,2023-05-27,50,Debit Card
16500,75,Clothing,17.18,1,2023-04-24,20,Debit Card
16501,84,Home Goods,259.56,2,2023-08-01,47,Cash
16502,73,Electronics,425.13,6,2023-07-19,61,Online Payment
16503,1,Sports,167.39,7,2023-06-16,42,Debit Card
16504,58,Books,56.37,2,2023-10-06,65,Cash
16505,3,Home Goods,487.14,8,2023-05-14,26,Debit Card
16506,63,Sports,73.2,6,2023-05-27,19,Online Payment
16507,21,Sports,269.06,5,2023-12-12,31,Online Payment
16508,23,Groceries,406.5,5,2023-06-06,63,Online Payment
16509,9,Clothing,133.65,6,2023-11-23,59,Cash
16510,83,Sports,422.33,1,2023-05-01,41,Debit Card
16511,55,Books,282.94,3,2023-02-25,58,Credit Card
16512,19,Home Goods,172.65,7,2023-10-23,46,Credit Card
16513,62,Books,434.19,6,2023-02-12,40,Debit Card
16514,87,Sports,314.78,7,2023-12-24,65,Online Payment
16515,91,Books,311.54,2,2023-04-26,30,Cash
16516,91,Books,256.96,6,2023-09-06,43,Debit Card
16517,39,Clothing,144.62,5,2023-10-27,39,Debit Card
16518,100,Electronics,159.38,3,2023-02-27,57,Credit Card
16519,76,Sports,53.16,2,2023-06-22,40,Credit Card
16520,27,Home Goods,129.42,5,2023-09-01,48,Online Payment
16521,46,Electronics,146.13,7,2023-03-02,47,Credit Card
16522,34,Books,38.76,6,2023-08-09,43,Credit Card
16523,33,Electronics,64.05,3,2023-08-25,55,Cash
16524,92,Groceries,142.42,6,2023-06-18,68,Debit Card
16525,95,Groceries,341.85,9,2023-03-05,22,Debit Card
16526,96,Sports,100.28,3,2023-12-04,63,Cash
16527,50,Home Goods,265.71,2,2023-05-20,23,Online Payment
16528,20,Groceries,258.87,9,2023-08-01,18,Credit Card
16529,40,Books,418.68,5,2023-02-11,37,Cash
16530,99,Clothing,308.49,1,2023-08-11,44,Debit Card
16531,95,Clothing,459.33,1,2023-03-17,50,Online Payment
16532,58,Books,317.77,9,2023-09-14,38,Online Payment
16533,31,Electronics,22.5,8,2023-02-22,28,Credit Card
16534,38,Books,196.93,2,2023-03-16,63,Cash
16535,86,Electronics,352.53,1,2023-09-12,18,Debit Card
16536,45,Electronics,242.81,9,2023-10-26,60,Cash
16537,41,Clothing,215.5,4,2023-04-04,67,Cash
16538,9,Groceries,339.06,6,2023-01-24,31,Credit Card
16539,9,Books,150.01,4,2023-03-17,36,Online Payment
16540,63,Groceries,455.4,4,2023-06-10,20,Debit Card
16541,79,Sports,212.44,8,2023-02-06,32,Credit Card
16542,77,Home Goods,319.3,9,2023-05-20,46,Online Payment
16543,22,Clothing,491.34,5,2023-05-01,65,Credit Card
16544,16,Electronics,394.89,3,2023-03-01,18,Debit Card
16545,32,Home Goods,270.5,7,2023-12-11,35,Debit Card
16546,66,Electronics,431.1,2,2023-07-25,47,Cash
16547,90,Home Goods,284.61,2,2023-12-26,27,Credit Card
16548,14,Home Goods,226.41,9,2023-10-08,44,Cash
16549,38,Groceries,437.99,6,2023-02-07,20,Credit Card
